case_id,analyst_id,analyst_name,assigned_date,allocation_status,manager_override
C02628,A003,Emma Walsh,2025-11-12 13:06:09.507236,Completed,0
C02629,A006,Aoife Brennan,2025-07-23 13:06:09.508235,Escalated,0
C02630,A009,Conor Flynn,2026-07-06 13:06:09.508235,Delayed,0
C02631,A007,Michael Doyle,2025-07-14 13:06:09.508235,Completed,0
C02632,A008,Niamh Ryan,2025-07-24 13:06:09.508235,Completed,0
C02633,A009,Conor Flynn,2026-04-10 13:06:09.509238,Completed,0
C02634,A006,Aoife Brennan,2026-03-21 13:06:09.509238,Completed,0
C02635,A001,John Murphy,2026-05-13 13:06:09.509238,Completed,0
C02636,A014,James Fitzgerald,2025-08-01 13:06:09.510220,Delayed,0
C02637,A001,John Murphy,2026-01-20 13:06:09.510220,Completed,1
C02638,A004,David Byrne,2026-01-27 13:06:09.510220,Completed,1
C02639,A011,Patrick Nolan,2025-09-10 13:06:09.510220,Delayed,0
C02640,A004,David Byrne,2025-11-23 13:06:09.511220,Completed,0
C02641,A013,Brian O'Sullivan,2026-05-23 13:06:09.511220,Completed,0
C02642,A004,David Byrne,2025-08-10 13:06:09.511220,Completed,0
C02643,A013,Brian O'Sullivan,2026-02-23 13:06:09.512220,Completed,0
C02644,A003,Emma Walsh,2026-02-13 13:06:09.512220,Completed,0
C02645,A016,Daniel Clarke,2026-01-21 13:06:09.512220,Completed,0
C02646,A018,Kevin Reilly,2025-12-01 13:06:09.513219,Completed,0
C02647,A013,Brian O'Sullivan,2025-07-27 13:06:09.513219,Completed,0
C02648,A009,Conor Flynn,2025-07-30 13:06:09.513219,Completed,0
C02649,A014,James Fitzgerald,2026-06-26 13:06:09.514220,Completed,1
C02650,A011,Patrick Nolan,2026-03-24 13:06:09.514220,Completed,0
C02651,A018,Kevin Reilly,2025-11-23 13:06:09.514220,Completed,0
C02652,A011,Patrick Nolan,2026-01-01 13:06:09.514220,Delayed,1
C02653,A010,Laura Hughes,2026-02-15 13:06:09.515220,Escalated,0
C02654,A014,James Fitzgerald,2026-06-14 13:06:09.515220,Completed,0
C02655,A001,John Murphy,2026-07-05 13:06:09.515220,Delayed,0
C02656,A006,Aoife Brennan,2025-07-29 13:06:09.515220,Completed,0
C02657,A005,Mark Kelly,2026-02-04 13:06:09.516245,Completed,0
C02658,A007,Michael Doyle,2026-01-04 13:06:09.516245,Completed,0
C02659,A015,Sophie Bennett,2026-05-15 13:06:09.516245,Completed,1
C02660,A006,Aoife Brennan,2025-10-11 13:06:09.517237,Completed,0
C02661,A004,David Byrne,2026-02-16 13:06:09.517237,Completed,0
C02662,A003,Emma Walsh,2026-05-23 13:06:09.517237,Escalated,1
C02663,A009,Conor Flynn,2025-12-13 13:06:09.517237,Completed,1
C02664,A012,Rachel McCarthy,2026-07-03 13:06:09.518236,Completed,0
C02665,A004,David Byrne,2026-01-13 13:06:09.518236,Completed,0
C02666,A016,Daniel Clarke,2025-11-22 13:06:09.518236,Completed,1
C02667,A016,Daniel Clarke,2025-09-08 13:06:09.519237,Completed,0
C02668,A013,Brian O'Sullivan,2025-10-20 13:06:09.519237,Completed,0
C02669,A003,Emma Walsh,2025-11-02 13:06:09.519237,Completed,0
C02670,A008,Niamh Ryan,2026-05-10 13:06:09.519237,Completed,0
C02671,A018,Kevin Reilly,2026-05-21 13:06:09.520236,Completed,1
C02672,A016,Daniel Clarke,2026-02-26 13:06:09.520236,Completed,0
C02673,A003,Emma Walsh,2026-05-18 13:06:09.520236,Completed,0
C02674,A018,Kevin Reilly,2026-03-19 13:06:09.521219,Completed,0
C02675,A001,John Murphy,2026-05-11 13:06:09.521219,Delayed,0
C02676,A011,Patrick Nolan,2026-05-19 13:06:09.521219,Completed,0
C02677,A003,Emma Walsh,2026-03-17 13:06:09.521219,Delayed,0
C02678,A011,Patrick Nolan,2026-06-28 13:06:09.522236,Delayed,0
C02679,A007,Michael Doyle,2026-06-03 13:06:09.522236,Completed,0
C02680,A010,Laura Hughes,2025-12-11 13:06:09.522236,Completed,1
C02681,A010,Laura Hughes,2025-07-31 13:06:09.523237,Completed,0
C02682,A016,Daniel Clarke,2026-06-16 13:06:09.523237,Completed,0
C02683,A006,Aoife Brennan,2025-10-22 13:06:09.523237,Completed,1
C02684,A002,Sarah O'Connor,2026-07-04 13:06:09.524220,Delayed,0
C02685,A007,Michael Doyle,2025-10-25 13:06:09.524220,Delayed,0
C02686,A012,Rachel McCarthy,2026-05-11 13:06:09.524220,Completed,0
C02687,A003,Emma Walsh,2026-06-20 13:06:09.525236,Completed,0
C02688,A016,Daniel Clarke,2025-07-19 13:06:09.525236,Completed,0
C02689,A001,John Murphy,2026-01-23 13:06:09.525236,Completed,0
C02690,A004,David Byrne,2026-06-19 13:06:09.525236,Completed,0
C02691,A016,Daniel Clarke,2026-02-26 13:06:09.526222,Completed,0
C02692,A004,David Byrne,2026-06-20 13:06:09.526222,Completed,0
C02693,A001,John Murphy,2026-06-21 13:06:09.526222,Completed,0
C02694,A012,Rachel McCarthy,2025-10-30 13:06:09.527220,Escalated,0
C02695,A010,Laura Hughes,2026-06-17 13:06:09.527220,Completed,0
C02696,A003,Emma Walsh,2026-04-19 13:06:09.527220,Completed,0
C02697,A009,Conor Flynn,2026-06-29 13:06:09.528242,Completed,1
C02698,A006,Aoife Brennan,2026-05-19 13:06:09.528242,Escalated,0
C02699,A015,Sophie Bennett,2026-01-28 13:06:09.528242,Completed,0
C02700,A007,Michael Doyle,2026-03-06 13:06:09.528242,Escalated,1
C02701,A016,Daniel Clarke,2026-05-20 13:06:09.529237,Completed,1
C02702,A016,Daniel Clarke,2025-09-17 13:06:09.529237,Completed,1
C02703,A004,David Byrne,2025-10-06 13:06:09.529237,Completed,0
C02704,A006,Aoife Brennan,2026-04-03 13:06:09.530221,Completed,1
C02705,A006,Aoife Brennan,2026-03-27 13:06:09.530221,Completed,0
C02706,A010,Laura Hughes,2026-05-11 13:06:09.530221,Completed,0
C02707,A011,Patrick Nolan,2026-02-07 13:06:09.530221,Completed,1
C02708,A010,Laura Hughes,2026-02-21 13:06:09.531221,Completed,0
C02709,A006,Aoife Brennan,2026-07-05 13:06:09.531221,Completed,0
C02710,A013,Brian O'Sullivan,2025-12-10 13:06:09.531221,Delayed,0
C02711,A016,Daniel Clarke,2026-04-12 13:06:09.532221,Delayed,0
C02712,A016,Daniel Clarke,2025-07-25 13:06:09.532221,Completed,0
C02713,A003,Emma Walsh,2026-04-28 13:06:09.532221,Completed,0
C02714,A010,Laura Hughes,2025-12-05 13:06:09.533220,Completed,1
C02715,A018,Kevin Reilly,2026-02-10 13:06:09.533220,Completed,0
C02716,A007,Michael Doyle,2025-12-25 13:06:09.534220,Completed,0
C02717,A002,Sarah O'Connor,2025-08-21 13:06:09.534220,Completed,0
C02718,A008,Niamh Ryan,2026-06-22 13:06:09.535223,Completed,0
C02719,A014,James Fitzgerald,2025-12-29 13:06:09.535223,Completed,0
C02720,A006,Aoife Brennan,2025-11-13 13:06:09.535223,Completed,0
C02721,A014,James Fitzgerald,2025-12-26 13:06:09.535223,Completed,0
C02722,A009,Conor Flynn,2026-05-30 13:06:09.535223,Delayed,0
C02723,A011,Patrick Nolan,2025-10-01 13:06:09.536237,Completed,0
C02724,A016,Daniel Clarke,2026-05-26 13:06:09.536237,Delayed,0
C02725,A004,David Byrne,2025-12-07 13:06:09.536237,Escalated,0
C02726,A001,John Murphy,2025-07-19 13:06:09.537357,Completed,0
C02727,A010,Laura Hughes,2026-03-25 13:06:09.537357,Completed,0
C02728,A014,James Fitzgerald,2025-12-04 13:06:09.537357,Delayed,0
C02729,A011,Patrick Nolan,2025-08-26 13:06:09.538357,Completed,1
C02730,A002,Sarah O'Connor,2026-04-30 13:06:09.538357,Completed,0
C02731,A002,Sarah O'Connor,2026-01-29 13:06:09.538357,Completed,0
C02732,A010,Laura Hughes,2026-02-16 13:06:09.538357,Completed,0
C02733,A015,Sophie Bennett,2025-07-27 13:06:09.539357,Completed,0
C02734,A013,Brian O'Sullivan,2025-09-30 13:06:09.539357,Delayed,0
C02735,A001,John Murphy,2026-03-24 13:06:09.539357,Completed,1
C02736,A010,Laura Hughes,2026-04-09 13:06:09.540357,Completed,0
C02737,A018,Kevin Reilly,2026-01-02 13:06:09.540357,Completed,0
C02738,A013,Brian O'Sullivan,2025-08-27 13:06:09.540357,Completed,0
C02739,A012,Rachel McCarthy,2025-12-14 13:06:09.540357,Completed,0
C02740,A010,Laura Hughes,2026-06-23 13:06:09.541393,Delayed,0
C02741,A018,Kevin Reilly,2025-10-27 13:06:09.541393,Delayed,0
C02742,A003,Emma Walsh,2025-07-14 13:06:09.541393,Delayed,0
C02743,A007,Michael Doyle,2025-10-20 13:06:09.541393,Escalated,0
C02744,A018,Kevin Reilly,2025-11-27 13:06:09.542357,Completed,0
C02745,A016,Daniel Clarke,2026-07-08 13:06:09.542357,Completed,0
C02746,A013,Brian O'Sullivan,2025-09-17 13:06:09.542357,Delayed,0
C02747,A013,Brian O'Sullivan,2025-11-05 13:06:09.542357,Completed,0
C02748,A006,Aoife Brennan,2026-05-29 13:06:09.543358,Delayed,0
C02749,A004,David Byrne,2026-01-01 13:06:09.543358,Completed,0
C02750,A010,Laura Hughes,2026-02-03 13:06:09.543358,Completed,0
C02751,A012,Rachel McCarthy,2025-08-12 13:06:09.543358,Delayed,0
C02752,A013,Brian O'Sullivan,2026-05-30 13:06:09.544357,Completed,0
C02753,A004,David Byrne,2026-04-30 13:06:09.544357,Delayed,0
C02754,A010,Laura Hughes,2025-09-15 13:06:09.544357,Completed,0
C02755,A002,Sarah O'Connor,2026-01-06 13:06:09.545373,Completed,0
C02756,A016,Daniel Clarke,2025-10-29 13:06:09.545373,Delayed,0
C02757,A018,Kevin Reilly,2025-10-08 13:06:09.545373,Completed,0
C02758,A010,Laura Hughes,2025-10-02 13:06:09.546357,Completed,0
C02759,A001,John Murphy,2025-10-20 13:06:09.546357,Delayed,0
C02760,A018,Kevin Reilly,2025-10-30 13:06:09.546357,Completed,0
C02761,A012,Rachel McCarthy,2026-06-03 13:06:09.547373,Escalated,0
C02762,A016,Daniel Clarke,2025-09-19 13:06:09.547373,Completed,0
C02763,A004,David Byrne,2025-08-01 13:06:09.547373,Completed,1
C02764,A018,Kevin Reilly,2026-03-13 13:06:09.548373,Completed,0
C02765,A013,Brian O'Sullivan,2025-10-29 13:06:09.548373,Escalated,1
C02766,A013,Brian O'Sullivan,2026-07-01 13:06:09.548373,Completed,0
C02767,A007,Michael Doyle,2025-09-04 13:06:09.549373,Completed,0
C02768,A015,Sophie Bennett,2026-02-17 13:06:09.549373,Completed,0
C02769,A018,Kevin Reilly,2025-09-19 13:06:09.549373,Completed,0
C02770,A001,John Murphy,2025-09-10 13:06:09.550372,Completed,0
C02771,A007,Michael Doyle,2026-03-26 13:06:09.550372,Delayed,0
C02772,A001,John Murphy,2025-10-17 13:06:09.550372,Completed,0
C02773,A016,Daniel Clarke,2025-08-18 13:06:09.551374,Completed,0
C02774,A016,Daniel Clarke,2026-06-15 13:06:09.551374,Completed,0
C02775,A016,Daniel Clarke,2025-11-18 13:06:09.551374,Escalated,0
C02776,A004,David Byrne,2026-04-04 13:06:09.552374,Delayed,0
C02777,A011,Patrick Nolan,2025-09-27 13:06:09.552374,Completed,1
C02778,A012,Rachel McCarthy,2026-06-21 13:06:09.552374,Delayed,0
C02779,A013,Brian O'Sullivan,2026-01-05 13:06:09.552374,Completed,0
C02780,A002,Sarah O'Connor,2026-03-10 13:06:09.553373,Escalated,0
C02781,A006,Aoife Brennan,2025-11-16 13:06:09.553373,Completed,0
C02782,A014,James Fitzgerald,2025-09-19 13:06:09.553373,Completed,0
C02783,A011,Patrick Nolan,2025-08-07 13:06:09.554357,Completed,0
C02784,A003,Emma Walsh,2026-04-21 13:06:09.554357,Completed,0
C02785,A016,Daniel Clarke,2025-10-26 13:06:09.554357,Completed,0
C02786,A004,David Byrne,2026-05-29 13:06:09.555372,Completed,0
C02787,A016,Daniel Clarke,2026-03-03 13:06:09.555372,Completed,0
C02788,A007,Michael Doyle,2026-02-09 13:06:09.555372,Completed,0
C02789,A003,Emma Walsh,2026-05-15 13:06:09.555372,Completed,0
C02790,A007,Michael Doyle,2025-08-13 13:06:09.556355,Delayed,1
C02791,A002,Sarah O'Connor,2025-09-05 13:06:09.556355,Completed,0
C02792,A007,Michael Doyle,2025-12-17 13:06:09.556355,Completed,0
C02793,A015,Sophie Bennett,2025-10-01 13:06:09.557373,Completed,0
C02794,A013,Brian O'Sullivan,2025-11-14 13:06:09.557373,Delayed,0
C02795,A002,Sarah O'Connor,2026-06-07 13:06:09.557373,Completed,0
C02796,A004,David Byrne,2026-01-27 13:06:09.558372,Delayed,1
C02797,A008,Niamh Ryan,2026-05-29 13:06:09.558372,Completed,0
C02798,A002,Sarah O'Connor,2026-06-16 13:06:09.558372,Completed,0
C02799,A013,Brian O'Sullivan,2025-12-14 13:06:09.558372,Completed,1
C02800,A013,Brian O'Sullivan,2026-06-04 13:06:09.559357,Completed,0
C02801,A002,Sarah O'Connor,2025-09-23 13:06:09.559357,Completed,0
C02802,A010,Laura Hughes,2025-08-07 13:06:09.559357,Completed,0
C02803,A010,Laura Hughes,2025-09-01 13:06:09.560357,Completed,0
C02804,A010,Laura Hughes,2026-04-23 13:06:09.560357,Completed,1
C02805,A015,Sophie Bennett,2026-05-20 13:06:09.560357,Delayed,0
C02806,A010,Laura Hughes,2026-06-10 13:06:09.560357,Delayed,0
C02807,A009,Conor Flynn,2025-11-22 13:06:09.561374,Completed,0
C02808,A003,Emma Walsh,2026-03-16 13:06:09.561374,Completed,0
C02809,A007,Michael Doyle,2026-03-07 13:06:09.561374,Completed,1
C02810,A002,Sarah O'Connor,2025-08-16 13:06:09.561374,Delayed,0
C02811,A011,Patrick Nolan,2026-04-05 13:06:09.562376,Completed,0
C02812,A016,Daniel Clarke,2025-07-21 13:06:09.562376,Completed,1
C02813,A016,Daniel Clarke,2026-03-13 13:06:09.562376,Delayed,0
C02814,A006,Aoife Brennan,2025-07-12 13:06:09.563373,Completed,0
C02815,A006,Aoife Brennan,2026-04-24 13:06:09.563373,Completed,0
C02816,A011,Patrick Nolan,2025-09-27 13:06:09.563373,Escalated,0
C02817,A018,Kevin Reilly,2025-07-16 13:06:09.564357,Escalated,0
C02818,A011,Patrick Nolan,2026-03-11 13:06:09.564357,Completed,1
C02819,A011,Patrick Nolan,2025-12-21 13:06:09.564357,Escalated,0
C02820,A016,Daniel Clarke,2026-04-05 13:06:09.565374,Delayed,0
C02821,A013,Brian O'Sullivan,2026-06-21 13:06:09.565374,Completed,0
C02822,A013,Brian O'Sullivan,2026-03-25 13:06:09.565374,Completed,0
C02823,A015,Sophie Bennett,2025-12-28 13:06:09.565374,Completed,0
C02824,A013,Brian O'Sullivan,2026-05-20 13:06:09.566373,Completed,0
C02825,A004,David Byrne,2025-07-29 13:06:09.566373,Completed,0
C02826,A015,Sophie Bennett,2026-05-11 13:06:09.566373,Completed,0
C02827,A006,Aoife Brennan,2025-09-23 13:06:09.566373,Completed,0
C02828,A011,Patrick Nolan,2026-07-10 13:06:09.567372,Completed,0
C02829,A018,Kevin Reilly,2026-02-10 13:06:09.567372,Completed,0
C02830,A013,Brian O'Sullivan,2025-11-14 13:06:09.567372,Completed,0
C02831,A013,Brian O'Sullivan,2025-07-23 13:06:09.567372,Completed,0
C02832,A013,Brian O'Sullivan,2025-10-02 13:06:09.568372,Completed,0
C02833,A007,Michael Doyle,2026-05-16 13:06:09.568372,Completed,0
C02834,A006,Aoife Brennan,2025-12-28 13:06:09.568372,Completed,0
C02835,A004,David Byrne,2025-09-30 13:06:09.569372,Completed,1
C02836,A003,Emma Walsh,2026-01-19 13:06:09.569372,Delayed,1
C02837,A013,Brian O'Sullivan,2025-08-06 13:06:09.569372,Completed,0
C02838,A009,Conor Flynn,2026-06-13 13:06:09.569372,Delayed,0
C02839,A006,Aoife Brennan,2025-11-08 13:06:09.570372,Completed,0
C02840,A018,Kevin Reilly,2026-04-02 13:06:09.570372,Completed,0
C02841,A018,Kevin Reilly,2026-05-02 13:06:09.570372,Completed,1
C02842,A011,Patrick Nolan,2026-03-10 13:06:09.571372,Escalated,0
C02843,A011,Patrick Nolan,2025-10-16 13:06:09.571372,Escalated,0
C02844,A002,Sarah O'Connor,2026-02-26 13:06:09.571372,Completed,0
C02845,A010,Laura Hughes,2025-10-29 13:06:09.571372,Delayed,0
C02846,A016,Daniel Clarke,2026-03-29 13:06:09.572356,Completed,0
C02847,A006,Aoife Brennan,2025-11-27 13:06:09.572356,Completed,0
C02848,A008,Niamh Ryan,2026-04-13 13:06:09.572356,Delayed,0
C02849,A004,David Byrne,2026-06-13 13:06:09.573371,Delayed,0
C02850,A013,Brian O'Sullivan,2025-11-10 13:06:09.573371,Completed,0
C02851,A015,Sophie Bennett,2026-02-11 13:06:09.573371,Completed,0
C02852,A007,Michael Doyle,2025-12-04 13:06:09.574357,Completed,0
C02853,A006,Aoife Brennan,2026-03-04 13:06:09.574357,Completed,1
C02854,A002,Sarah O'Connor,2026-01-13 13:06:09.574357,Completed,0
C02855,A001,John Murphy,2026-04-28 13:06:09.575355,Completed,0
C02856,A002,Sarah O'Connor,2026-02-09 13:06:09.575355,Completed,0
C02857,A007,Michael Doyle,2025-10-17 13:06:09.575355,Delayed,1
C02858,A013,Brian O'Sullivan,2025-12-07 13:06:09.575355,Completed,0
C02859,A003,Emma Walsh,2026-03-22 13:06:09.576357,Completed,0
C02860,A011,Patrick Nolan,2026-05-29 13:06:09.576357,Completed,0
C02861,A016,Daniel Clarke,2026-01-28 13:06:09.576357,Completed,0
C02862,A001,John Murphy,2025-07-15 13:06:09.576357,Completed,0
C02863,A004,David Byrne,2026-06-26 13:06:09.577444,Completed,0
C02864,A014,James Fitzgerald,2026-03-15 13:06:09.577444,Completed,0
C02865,A018,Kevin Reilly,2025-10-09 13:06:09.577444,Delayed,0
C02866,A002,Sarah O'Connor,2025-12-26 13:06:09.577444,Escalated,0
C02867,A015,Sophie Bennett,2026-04-16 13:06:09.578442,Delayed,0
C02868,A004,David Byrne,2026-06-27 13:06:09.578442,Completed,0
C02869,A002,Sarah O'Connor,2026-05-20 13:06:09.578442,Delayed,1
C02870,A004,David Byrne,2026-06-18 13:06:09.579441,Delayed,0
C02871,A001,John Murphy,2025-12-11 13:06:09.579441,Escalated,0
C02872,A001,John Murphy,2026-06-23 13:06:09.579441,Delayed,1
C02873,A016,Daniel Clarke,2026-04-19 13:06:09.579441,Escalated,0
C02874,A004,David Byrne,2026-04-25 13:06:09.580442,Completed,0
C02875,A003,Emma Walsh,2026-01-23 13:06:09.580442,Escalated,0
C02876,A012,Rachel McCarthy,2026-01-08 13:06:09.580442,Completed,1
C02877,A003,Emma Walsh,2025-08-12 13:06:09.581440,Escalated,0
C02878,A001,John Murphy,2025-11-03 13:06:09.581440,Completed,0
C02879,A007,Michael Doyle,2026-05-27 13:06:09.581440,Completed,0
C02880,A011,Patrick Nolan,2025-07-15 13:06:09.582423,Completed,0
C02881,A009,Conor Flynn,2026-03-27 13:06:09.582423,Completed,0
C02882,A011,Patrick Nolan,2025-11-05 13:06:09.582423,Completed,0
C02883,A003,Emma Walsh,2025-11-17 13:06:09.582423,Escalated,0
C02884,A002,Sarah O'Connor,2026-05-20 13:06:09.583440,Escalated,1
C02885,A013,Brian O'Sullivan,2026-03-29 13:06:09.583440,Escalated,0
C02886,A004,David Byrne,2025-11-28 13:06:09.583440,Completed,0
C02887,A016,Daniel Clarke,2026-07-05 13:06:09.584428,Completed,0
C02888,A001,John Murphy,2026-06-07 13:06:09.584428,Completed,1
C02889,A011,Patrick Nolan,2026-06-11 13:06:09.585427,Completed,0
C02890,A011,Patrick Nolan,2025-07-26 13:06:09.585427,Completed,0
C02891,A013,Brian O'Sullivan,2025-12-06 13:06:09.585427,Completed,0
C02892,A013,Brian O'Sullivan,2026-06-09 13:06:09.586426,Completed,0
C02893,A007,Michael Doyle,2025-10-03 13:06:09.586426,Delayed,0
C02894,A001,John Murphy,2025-12-25 13:06:09.586426,Completed,1
C02895,A009,Conor Flynn,2025-10-17 13:06:09.586426,Completed,0
C02896,A004,David Byrne,2025-07-23 13:06:09.586426,Completed,0
C02897,A013,Brian O'Sullivan,2025-12-27 13:06:09.587571,Completed,0
C02898,A005,Mark Kelly,2025-10-16 13:06:09.587571,Completed,0
C02899,A010,Laura Hughes,2025-08-16 13:06:09.587571,Completed,0
C02900,A007,Michael Doyle,2025-08-16 13:06:09.587571,Delayed,0
C02901,A007,Michael Doyle,2025-10-03 13:06:09.588556,Delayed,0
C02902,A007,Michael Doyle,2025-12-14 13:06:09.588556,Completed,1
C02903,A015,Sophie Bennett,2025-10-19 13:06:09.588556,Completed,0
C02904,A011,Patrick Nolan,2026-04-21 13:06:09.588556,Completed,1
C02905,A007,Michael Doyle,2026-03-25 13:06:09.589554,Completed,0
C02906,A004,David Byrne,2025-07-28 13:06:09.589554,Completed,0
C02907,A003,Emma Walsh,2026-02-09 13:06:09.589554,Completed,0
C02908,A009,Conor Flynn,2025-08-05 13:06:09.589554,Completed,0
C02909,A018,Kevin Reilly,2025-09-30 13:06:09.590567,Completed,1
C02910,A001,John Murphy,2025-12-04 13:06:09.590567,Completed,0
C02911,A011,Patrick Nolan,2026-02-28 13:06:09.590567,Escalated,0
C02912,A008,Niamh Ryan,2025-08-27 13:06:09.590567,Completed,0
C02913,A003,Emma Walsh,2025-08-24 13:06:09.591555,Completed,0
C02914,A004,David Byrne,2026-01-18 13:06:09.591555,Completed,0
C02915,A005,Mark Kelly,2026-03-26 13:06:09.591555,Completed,0
C02916,A012,Rachel McCarthy,2026-01-18 13:06:09.591555,Completed,0
C02917,A003,Emma Walsh,2026-04-22 13:06:09.591555,Delayed,0
C02918,A006,Aoife Brennan,2025-08-19 13:06:09.592540,Completed,0
C02919,A005,Mark Kelly,2026-07-06 13:06:09.592540,Completed,0
C02920,A004,David Byrne,2026-03-30 13:06:09.592540,Completed,0
C02921,A011,Patrick Nolan,2026-04-10 13:06:09.592540,Completed,0
C02922,A009,Conor Flynn,2025-11-28 13:06:09.593539,Escalated,0
C02923,A008,Niamh Ryan,2026-06-21 13:06:09.593539,Completed,1
C02924,A002,Sarah O'Connor,2025-12-02 13:06:09.593539,Completed,0
C02925,A009,Conor Flynn,2026-05-11 13:06:09.594537,Completed,0
C02926,A013,Brian O'Sullivan,2025-12-23 13:06:09.594537,Delayed,0
C02927,A018,Kevin Reilly,2025-10-11 13:06:09.594537,Delayed,0
C02928,A012,Rachel McCarthy,2026-06-02 13:06:09.595537,Completed,1
C02929,A016,Daniel Clarke,2026-02-06 13:06:09.595537,Escalated,0
C02930,A001,John Murphy,2025-09-29 13:06:09.595537,Escalated,0
C02931,A015,Sophie Bennett,2026-06-15 13:06:09.595537,Escalated,0
C02932,A007,Michael Doyle,2025-08-05 13:06:09.596537,Completed,0
C02933,A006,Aoife Brennan,2026-05-15 13:06:09.596537,Completed,0
C02934,A004,David Byrne,2026-05-28 13:06:09.596537,Completed,0
C02935,A004,David Byrne,2025-09-05 13:06:09.596537,Completed,1
C02936,A015,Sophie Bennett,2026-05-21 13:06:09.597537,Completed,0
C02937,A008,Niamh Ryan,2026-01-29 13:06:09.597537,Completed,0
C02938,A010,Laura Hughes,2025-08-12 13:06:09.597537,Completed,0
C02939,A001,John Murphy,2025-08-23 13:06:09.598537,Completed,0
C02940,A011,Patrick Nolan,2026-06-29 13:06:09.598537,Delayed,0
C02941,A004,David Byrne,2025-12-26 13:06:09.598537,Completed,0
C02942,A013,Brian O'Sullivan,2025-12-26 13:06:09.598537,Completed,0
C02943,A003,Emma Walsh,2026-04-10 13:06:09.599537,Escalated,0
C02944,A012,Rachel McCarthy,2025-12-25 13:06:09.599537,Completed,1
C02945,A007,Michael Doyle,2025-11-26 13:06:09.599537,Completed,1
C02946,A011,Patrick Nolan,2026-05-26 13:06:09.599537,Completed,1
C02947,A013,Brian O'Sullivan,2025-12-07 13:06:09.600537,Delayed,0
C02948,A009,Conor Flynn,2025-09-02 13:06:09.600537,Delayed,0
C02949,A018,Kevin Reilly,2025-12-21 13:06:09.600537,Completed,1
C02950,A006,Aoife Brennan,2026-03-31 13:06:09.601537,Delayed,0
C02951,A004,David Byrne,2026-04-29 13:06:09.601537,Completed,0
C02952,A010,Laura Hughes,2025-12-19 13:06:09.601537,Escalated,0
C02953,A012,Rachel McCarthy,2026-05-24 13:06:09.601537,Delayed,0
C02954,A006,Aoife Brennan,2026-06-29 13:06:09.602537,Completed,0
C02955,A006,Aoife Brennan,2025-11-11 13:06:09.602537,Completed,0
C02956,A006,Aoife Brennan,2025-11-29 13:06:09.602537,Completed,0
C02957,A002,Sarah O'Connor,2026-02-04 13:06:09.603537,Completed,0
C02958,A002,Sarah O'Connor,2026-02-02 13:06:09.603537,Escalated,0
C02959,A018,Kevin Reilly,2026-05-18 13:06:09.603537,Completed,1
C02960,A018,Kevin Reilly,2026-03-10 13:06:09.604537,Completed,0
